CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TotalItems,TenureDays,CancellationRate,PrimaryCountry,Cluster
17081,25,2,290.16,145.08,55,78,20,0.0,United Kingdom,2
17082,33,2,2003.85,1001.925,75,1049,285,0.0,United Kingdom,0
17083,109,3,1405.78,468.5933333333333,24,772,194,0.0,United Kingdom,0
17084,35,2,2949.75,1474.875,146,1816,0,0.0,United Kingdom,2
17085,123,6,1555.05,259.175,116,784,239,0.0105820105820105,United Kingdom,0
17086,7,6,2050.08,341.68,76,1859,56,0.0,United Kingdom,2
17088,28,4,1991.01,497.7525,96,868,225,0.0,United Kingdom,0
17090,4,8,2041.85,255.23125,45,920,349,0.015625,United Kingdom,0
17091,3,10,3802.81,380.281,119,1743,365,0.0151515151515151,United Kingdom,0
17092,50,4,1777.78,444.445,99,1131,227,0.0,United Kingdom,0
17094,318,2,270.20000000000005,135.10000000000002,14,148,4,0.0666666666666666,United Kingdom,1
17095,22,6,1088.2,181.36666666666667,70,613,312,0.0389610389610389,United Kingdom,0
17096,9,7,992.68,141.8114285714286,46,332,252,0.0769230769230769,United Kingdom,0
17097,2,9,937.92,104.21333333333332,153,457,363,0.0093896713615023,Spain,0
17100,18,2,971.74,485.87,65,800,0,0.0,United Kingdom,2
17101,10,4,1621.73,405.4325,28,815,167,0.0,United Kingdom,0
17102,262,1,25.5,25.5,1,2,0,0.0,United Kingdom,1
17105,159,2,665.78,332.89,80,693,147,0.0,United Kingdom,2
17107,33,7,10380.43,1482.9185714285716,269,4537,245,0.007125890736342,United Kingdom,0
17109,29,8,869.6800000000001,108.71,107,573,203,0.0330578512396694,United Kingdom,0
17110,165,1,163.29999999999998,163.29999999999998,12,50,0,0.0,United Kingdom,1
17111,47,1,248.61,248.61,29,302,0,0.0,United Kingdom,2
17114,6,10,747.22,74.72200000000001,85,210,329,0.0592592592592592,United Kingdom,0
17115,8,5,806.9000000000001,161.38000000000002,33,368,224,0.0930232558139534,United Kingdom,0
17117,288,1,116.2,116.2,9,68,0,0.0,United Kingdom,1
17118,318,1,157.02,157.02,10,154,0,0.0,United Kingdom,1
17119,3,3,593.61,197.87,35,327,56,0.0789473684210526,United Kingdom,2
17120,233,1,307.46,307.46,18,120,0,0.0,United Kingdom,1
17122,119,1,138.32,138.32,7,80,0,0.0,United Kingdom,2
17123,162,1,345.29999999999995,345.29999999999995,9,246,0,0.0,United Kingdom,1
17124,185,1,298.89,298.89,31,130,0,0.0,United Kingdom,1
17125,50,1,259.35,259.35,34,291,0,0.0,United Kingdom,2
17126,152,7,991.85,141.69285714285715,189,790,210,0.0076335877862595,United Kingdom,0
17128,335,1,157.09,157.09,14,76,0,0.0,United Kingdom,1
17131,5,5,2463.17,492.634,78,983,70,0.0,United Kingdom,2
17133,16,7,4892.240000000001,698.8914285714287,13,2730,250,0.0,United Kingdom,0
17134,107,2,425.0,212.5,21,102,157,0.0,United Kingdom,2
17135,16,7,1139.73,162.81857142857143,34,1224,355,0.0,United Kingdom,0
17138,276,1,380.5,380.5,24,126,0,0.0,United Kingdom,1
17139,16,15,10585.57,705.7046666666666,309,5163,273,0.0184804928131416,United Kingdom,0
17140,247,1,465.32,465.32,16,302,0,0.0,United Kingdom,1
17142,239,1,579.0,579.0,15,81,0,0.0,United Kingdom,1
17144,1,2,984.57,492.285,42,483,83,0.0,United Kingdom,2
17146,106,3,749.78,249.92666666666665,33,212,253,0.0,United Kingdom,0
17147,23,6,1679.64,279.94,70,878,289,0.0470588235294117,United Kingdom,0
17148,52,1,124.88,124.88,9,82,0,0.0,United Kingdom,2
17152,195,4,1503.5,375.875,9,477,68,0.125,United Kingdom,1
17153,24,1,213.78,213.78,14,104,0,0.0,United Kingdom,2
17154,75,1,329.34,329.34,23,490,0,0.0,United Kingdom,2
17155,18,2,251.7,125.85,19,242,160,0.0,United Kingdom,2
17157,8,3,306.55,102.18333333333334,11,169,168,0.1333333333333333,United Kingdom,2
17158,32,3,1266.97,422.3233333333333,53,778,328,0.0,United Kingdom,0
17159,22,4,1534.73,383.6825,96,1110,150,0.0098039215686274,United Kingdom,0
17160,31,6,3518.03,586.3383333333334,111,2856,210,0.0,United Kingdom,0
17162,29,11,1707.21,155.2009090909091,81,1000,276,0.0095238095238095,United Kingdom,0
17163,22,2,293.1,146.55,3,66,56,0.0,United Kingdom,2
17164,33,8,2466.4,308.3,92,1500,240,0.0068965517241379,United Kingdom,0
17165,284,1,158.68,158.68,10,100,0,0.0,United Kingdom,1
17166,39,3,189.49,63.16333333333333,11,75,165,0.1428571428571428,United Kingdom,2
17169,50,4,816.88,204.22,51,519,133,0.1,United Kingdom,2
17171,289,1,224.91,224.91,16,185,0,0.0,United Kingdom,1
17172,75,2,313.26,156.63,16,479,4,0.0625,United Kingdom,2
17173,5,9,3755.65,417.2944444444445,36,1121,125,0.0114942528735632,United Kingdom,2
17174,218,1,59.9,59.9,4,41,0,0.0,United Kingdom,1
17175,44,5,1430.94,286.188,42,865,252,0.015625,United Kingdom,0
17176,202,1,306.13,306.13,15,170,0,0.0,United Kingdom,1
17179,178,3,711.79,237.2633333333333,56,290,183,0.0,United Kingdom,0
17180,56,6,780.38,130.06333333333333,91,680,259,0.0229007633587786,United Kingdom,0
17181,57,2,239.92,119.96,23,241,316,0.0,United Kingdom,0
17183,8,8,3286.9100000000003,410.86375,42,1264,97,0.0394736842105263,United Kingdom,2
17186,47,2,144.0,72.0,1,200,13,0.0,United Kingdom,2
17187,227,1,203.95,203.95,10,144,0,0.0,United Kingdom,1
17188,11,9,2275.58,252.8422222222222,71,1301,351,0.0561797752808988,United Kingdom,0
17189,106,2,384.4,192.2,52,227,253,0.0,United Kingdom,0
17190,59,3,249.74,83.24666666666667,19,160,148,0.05,United Kingdom,2
17191,28,7,2095.13,299.3042857142857,163,1167,340,0.0,United Kingdom,0
17193,36,9,1674.46,186.0511111111111,17,1238,141,0.0857142857142857,United Kingdom,2
17194,274,2,262.62,131.31,26,119,86,0.0,United Kingdom,1
17197,30,1,1013.01,1013.01,29,191,0,0.0,United Kingdom,2
17198,24,3,692.22,230.74,89,357,347,0.0,United Kingdom,0
17201,54,1,342.63,342.63,38,268,0,0.0,United Kingdom,2
17203,36,6,3563.85,593.975,116,2850,24,0.0,United Kingdom,2
17204,169,9,1352.91,150.32333333333335,47,589,185,0.1492537313432835,United Kingdom,0
17205,54,1,384.08,384.08,13,884,0,0.0,United Kingdom,2
17206,53,1,204.24,204.24,7,76,0,0.0,United Kingdom,2
17211,27,9,2299.67,255.5188888888889,150,1310,342,0.0093896713615023,United Kingdom,0
17212,253,1,226.85,226.85,4,147,0,0.0,United Kingdom,1
17213,40,11,2741.08,249.1890909090909,85,1167,326,0.0426829268292682,United Kingdom,0
17214,60,7,984.12,140.58857142857144,79,275,298,0.0096153846153846,United Kingdom,0
17217,234,1,113.5,113.5,9,24,0,0.0,United Kingdom,1
17218,4,10,1960.72,196.072,146,958,363,0.0,United Kingdom,0
17219,32,1,114.23,114.23,24,89,0,0.0,United Kingdom,2
17220,24,14,3198.25,228.44642857142856,303,1905,339,0.0,United Kingdom,0
17221,7,2,335.13,167.565,59,288,28,0.0,United Kingdom,2
17222,65,1,354.15,354.15,27,128,0,0.0,United Kingdom,2
17223,310,2,426.79,213.395,43,112,58,0.0,United Kingdom,1
17226,309,1,393.49,393.49,21,406,0,0.0,United Kingdom,1
17227,19,6,939.32,156.55333333333334,28,741,349,0.0,United Kingdom,0
17228,16,8,1906.09,238.26125,140,1532,356,0.0,United Kingdom,0
17229,96,2,318.76,159.38,39,185,46,0.0,United Kingdom,2
17230,264,11,3466.67,315.1518181818182,51,1553,95,0.0547945205479452,United Kingdom,1
17231,12,14,3127.82,223.4157142857143,294,1736,349,0.0091575091575091,United Kingdom,0
17232,3,2,421.52,210.76,30,203,11,0.0,United Kingdom,2
17233,35,1,190.88,190.88,25,131,0,0.0,United Kingdom,2
17234,183,1,149.89,149.89,14,55,0,0.0,United Kingdom,1
17235,25,2,550.06,275.03,24,224,347,0.0,United Kingdom,0
17236,13,6,916.13,152.68833333333333,88,474,350,0.0,United Kingdom,0
17237,11,2,314.69,157.345,18,105,11,0.0,United Kingdom,2
17238,3,17,3744.65,220.2735294117647,297,1822,368,0.0,United Kingdom,0
17239,313,2,379.95,189.975,15,149,39,0.0625,United Kingdom,1
17242,108,2,1135.04,567.52,30,611,72,0.0,United Kingdom,2
17243,1,30,8628.55,287.6183333333333,180,3362,368,0.0171990171990172,United Kingdom,0
17244,53,1,954.9,954.9,31,616,0,0.0,United Kingdom,2
17245,205,1,171.45,171.45,9,75,0,0.0,United Kingdom,1
17247,15,1,282.19,282.19,53,106,0,0.0,United Kingdom,2
17248,120,1,318.65,318.65,68,213,0,0.0,United Kingdom,2
17250,4,2,384.52,192.26,55,168,257,0.0,United Kingdom,0
17251,363,1,283.28000000000003,283.28000000000003,37,110,0,0.0,United Kingdom,1
17252,117,2,353.86,176.93,86,193,69,0.0,United Kingdom,2
17253,18,1,178.26,178.26,18,43,0,0.0,United Kingdom,2
17254,5,2,272.44,136.22,100,252,10,0.0,United Kingdom,2
17255,41,2,298.41,149.205,69,232,258,0.0,United Kingdom,0
17256,107,2,240.0,120.0,12,141,204,0.0,United Kingdom,0
17259,148,2,603.37,301.685,104,410,220,0.0,United Kingdom,0
17262,52,5,1253.36,250.67200000000005,9,367,313,0.0,United Kingdom,0
17263,208,1,63.440000000000005,63.440000000000005,23,36,0,0.0,United Kingdom,1
17265,139,2,562.9,281.45,106,394,41,0.0,United Kingdom,2
17266,2,3,310.64,103.54666666666668,60,161,145,0.0,United Kingdom,2
17267,127,2,317.62,158.81,37,159,0,0.0,United Kingdom,2
17268,108,4,763.64,190.91,3,844,137,0.0,United Kingdom,2
17272,42,5,2144.53,428.90600000000006,70,1776,220,0.0172413793103448,United Kingdom,0
17274,35,1,111.98,111.98,24,79,0,0.0,United Kingdom,2
17277,228,2,1065.35,532.6750000000001,67,430,95,0.0,United Kingdom,1
17278,241,1,246.04,246.04,15,179,0,0.0,United Kingdom,1
17279,58,1,187.83,187.83,8,48,0,0.0,United Kingdom,2
17282,130,3,1703.41,567.8033333333334,79,1877,169,0.0,United Kingdom,0
17284,60,7,1641.68,234.5257142857143,229,1362,276,0.0068027210884353,United Kingdom,0
17286,22,1,153.92,153.92,44,118,0,0.0,United Kingdom,2
17287,26,7,1064.11,152.01571428571427,88,559,346,0.0,United Kingdom,0
17288,9,7,1419.73,202.81857142857143,118,1203,349,0.0,United Kingdom,0
17289,32,4,936.16,234.04,86,519,148,0.0089285714285714,United Kingdom,2
17290,4,2,525.24,262.62,92,404,12,0.0,United Kingdom,2
17291,308,1,550.8000000000001,550.8000000000001,1,72,0,0.0,United Kingdom,1
17293,8,9,1875.11,208.3455555555556,93,1140,352,0.0,United Kingdom,0
17295,29,3,556.95,185.65,53,294,35,0.0,United Kingdom,2
17297,17,1,131.78,131.78,49,67,0,0.0,United Kingdom,2
17298,101,2,498.42,249.21,30,387,23,0.0,United Kingdom,2
17299,12,4,669.11,167.2775,50,678,161,0.0,United Kingdom,0
17301,21,1,197.63,197.63,59,149,0,0.0,United Kingdom,2
17302,15,6,1119.93,186.655,68,573,290,0.0246913580246913,United Kingdom,0
17303,361,1,250.04,250.04,53,144,0,0.0,United Kingdom,1
17306,11,21,8600.73,409.5585714285714,13,11470,342,0.0434782608695652,United Kingdom,0
17307,365,1,0.01,0.01,1,-144,0,1.0,United Kingdom,1
17309,95,1,82.75,82.75,11,41,0,0.0,United Kingdom,2
17311,78,2,1384.85,692.425,55,1005,238,0.0,United Kingdom,0
17312,139,3,644.3,214.76666666666665,11,372,20,0.0,United Kingdom,2
17313,18,2,2288.13,1144.065,24,1382,13,0.1428571428571428,United Kingdom,2
17314,25,11,2514.76,228.61454545454544,120,1884,287,0.0367647058823529,United Kingdom,0
17315,1,43,6204.46,144.28976744186048,259,3856,356,0.028747433264887,United Kingdom,0
17317,46,5,2524.02,504.804,8,1074,43,0.1818181818181818,United Kingdom,2
17320,100,3,1200.62,400.2066666666667,57,634,267,0.0,United Kingdom,0
17321,8,2,700.86,350.43,94,373,59,0.0,United Kingdom,2
17323,15,9,908.99,100.99888888888889,125,770,277,0.0196078431372549,United Kingdom,0
17324,18,4,990.23,247.5575,43,844,348,0.0,United Kingdom,0
17325,280,1,96.8,96.8,6,60,0,0.0,United Kingdom,1
17329,14,2,523.11,261.555,29,142,300,0.0,United Kingdom,0
17330,23,2,363.9,181.95,5,120,44,0.0,United Kingdom,2
17331,124,1,175.2,175.2,1,16,0,0.0,United Kingdom,2
17333,86,1,494.25,494.25,28,375,0,0.0,United Kingdom,2
17334,301,3,306.6,102.2,11,314,7,0.0833333333333333,United Kingdom,1
17337,151,7,1944.32,277.76,421,1240,158,0.0091240875912408,United Kingdom,0
17338,17,10,6612.18,661.2180000000001,390,3123,344,0.0052840158520475,United Kingdom,0
17339,94,2,243.36,121.68,9,152,270,0.0,United Kingdom,0
17340,9,16,11891.18,743.19875,231,5902,357,0.0400943396226415,United Kingdom,0
17341,157,3,781.36,260.4533333333333,147,489,209,0.0,United Kingdom,0
17343,355,1,193.64,193.64,17,56,0,0.0,United Kingdom,1
17344,46,1,160.57,160.57,31,66,0,0.0,United Kingdom,2
17345,15,4,537.74,134.435,70,346,181,0.0,United Kingdom,0
17346,4,16,2611.58,163.22375,299,1639,369,0.0059642147117296,United Kingdom,0
17347,86,1,228.96,228.96,1,216,0,0.0,United Kingdom,2
17348,15,5,1159.52,231.904,180,1401,283,0.0,United Kingdom,0
17349,179,1,110.75,110.75,8,112,0,0.0,United Kingdom,1
17350,8,5,1256.19,251.238,66,759,42,0.0138888888888888,United Kingdom,2
17351,36,3,587.15,195.71666666666667,22,113,237,0.0,United Kingdom,0
17353,129,2,1740.0,870.0,5,1200,25,0.0,United Kingdom,2
17354,51,1,1393.06,1393.06,15,1006,0,0.0,United Kingdom,2
17356,312,1,178.22,178.22,19,166,0,0.0,United Kingdom,1
17357,24,2,388.14,194.07,41,153,0,0.0,United Kingdom,2
17358,303,2,365.85,182.925,55,202,52,0.0,United Kingdom,1
17359,11,1,127.86,127.86,13,161,0,0.0,United Kingdom,2
17360,17,3,585.79,195.2633333333333,113,335,166,0.0,United Kingdom,0
17361,49,3,488.2,162.73333333333332,26,157,242,0.0,United Kingdom,0
17362,239,2,312.23,156.115,30,191,70,0.0,United Kingdom,1
17364,1,12,4455.73,371.3108333333333,288,2680,330,0.0072463768115942,United Kingdom,0
17365,13,8,4801.56,600.195,278,4777,320,0.0,United Kingdom,0
17367,238,1,168.4,168.4,33,150,0,0.0,United Kingdom,1
17368,23,9,1349.52,149.94666666666666,93,680,314,0.1328125,United Kingdom,0
17370,73,4,446.18,111.545,31,540,96,0.0,United Kingdom,2
17371,17,3,423.89,141.29666666666665,83,152,343,0.0,United Kingdom,0
17372,41,8,1342.68,167.835,215,749,321,0.0,United Kingdom,0
17373,40,4,646.92,161.73,47,408,272,0.0,United Kingdom,0
17374,219,2,495.77,247.885,24,85,62,0.0,United Kingdom,1
17375,190,4,372.5,93.125,65,361,171,0.028169014084507,United Kingdom,1
17376,71,2,203.2,101.6,23,86,240,0.0,United Kingdom,0
17377,24,21,3925.92,186.94857142857143,191,2075,349,0.0023866348448687,United Kingdom,0
17379,11,1,404.66,404.66,71,663,0,0.0,United Kingdom,2
17381,9,30,20272.43,675.7476666666666,40,25646,363,0.009090909090909,United Kingdom,0
17382,65,1,65.4,65.4,2,25,0,0.0,United Kingdom,2
17383,4,1,199.29,199.29,49,150,0,0.0,United Kingdom,2
17384,19,2,336.4,168.2,12,88,199,0.0,United Kingdom,0
17385,15,1,261.11,261.11,42,201,0,0.0,United Kingdom,2
17386,8,6,2686.42,447.7366666666667,23,1902,157,0.0,United Kingdom,0
17387,20,2,784.11,392.055,71,542,13,0.0,United Kingdom,2
17388,78,4,1259.56,314.89,13,1068,209,0.0,United Kingdom,0
17389,1,43,31300.08,727.9088372093023,48,7430,338,0.0491071428571428,United Kingdom,0
17391,164,2,508.8,254.4,2,480,0,0.0,United Kingdom,1
17392,307,2,457.91,228.955,53,320,51,0.0,United Kingdom,1
17394,219,1,203.87,203.87,4,241,0,0.0,United Kingdom,1
17396,39,8,7330.8,916.35,24,2005,332,0.0,United Kingdom,0
17397,22,2,696.41,348.205,88,254,0,0.0,United Kingdom,2
17398,115,3,653.38,217.7933333333333,30,310,140,0.0,United Kingdom,2
17400,126,5,2129.96,425.992,175,1097,226,0.0,United Kingdom,0
17402,5,13,2633.85,202.60384615384612,33,701,364,0.0,United Kingdom,0
17403,36,1,281.62,281.62,32,117,0,0.0,United Kingdom,2
17404,4,18,30300.82,1683.378888888889,111,32324,356,0.0149253731343283,Sweden,0
17405,1,5,967.22,193.444,77,705,149,0.1276595744680851,United Kingdom,0
17406,330,5,1928.72,385.744,99,784,36,0.0258620689655172,United Kingdom,1
17408,163,1,32.65,32.65,2,3,0,0.0,United Kingdom,1
17409,185,2,771.85,385.925,13,105,63,0.0,United Kingdom,1
17410,16,5,1214.72,242.944,57,616,199,0.0,United Kingdom,0
17411,12,4,748.94,187.235,41,298,353,0.0465116279069767,United Kingdom,0
17412,3,7,1258.06,179.72285714285712,48,738,369,0.0,United Kingdom,0
17414,44,2,778.0,389.0,5,2100,141,0.0,United Kingdom,2
17415,80,1,507.84,507.84,14,114,0,0.0,United Kingdom,2
17416,30,9,6838.34,759.8155555555555,186,4266,251,0.007380073800738,United Kingdom,0
17418,42,2,463.46,231.73,29,289,281,0.0,United Kingdom,0
17419,11,14,4200.97,300.06928571428574,155,1872,355,0.0096153846153846,United Kingdom,0
17420,50,3,598.83,199.61,28,265,323,0.0,United Kingdom,0
17422,16,10,1853.13,185.313,93,2195,279,0.1333333333333333,United Kingdom,0
17423,45,4,663.63,165.9075,26,421,172,0.0714285714285714,United Kingdom,0
17425,19,2,759.17,379.585,42,407,41,0.0,United Kingdom,2
17426,4,7,5022.26,717.4657142857143,179,3082,277,0.0036764705882352,United Kingdom,0
17427,72,1,100.8,100.8,2,34,0,0.0,United Kingdom,2
17428,1,33,17078.45,517.5287878787879,255,9435,368,0.0437317784256559,United Kingdom,0
17429,121,4,512.12,128.03,36,616,98,0.0714285714285714,United Kingdom,2
17430,33,2,265.76,132.88,14,190,332,0.0,United Kingdom,0
17431,313,1,403.3,403.3,41,292,0,0.0,United Kingdom,1
17432,18,2,365.76,182.88,44,207,19,0.0,United Kingdom,2
17433,88,1,303.16,303.16,53,185,0,0.0,United Kingdom,2
17434,2,9,2333.42,259.2688888888889,100,1685,82,0.0289855072463768,United Kingdom,2
17436,2,2,216.3,108.15,7,90,225,0.0,United Kingdom,0
17438,247,2,378.3,189.15,17,100,6,0.1052631578947368,United Kingdom,1
17440,148,5,177.1,35.42,3,232,99,0.375,United Kingdom,1
17442,29,10,2210.26,221.026,97,1490,335,0.0357142857142857,United Kingdom,0
17443,220,1,534.24,534.24,1,504,0,0.0,Canada,1
17444,148,3,2940.04,980.0133333333332,132,2119,25,0.0,Canada,2
17446,177,2,120.9,60.45,6,198,133,0.0,United Kingdom,1
17447,40,2,541.53,270.765,33,443,31,0.0,United Kingdom,2
17448,145,1,0.01,0.01,1,-1,0,1.0,United Kingdom,1
17449,2,8,2504.86,313.1075,178,1115,357,0.007168458781362,United Kingdom,0
17450,8,55,187482.17,3408.766727272728,127,69029,359,0.0398860398860398,United Kingdom,0
17451,1,10,1648.95,164.895,83,1178,104,0.0654205607476635,United Kingdom,2
17453,18,2,486.72,243.36,19,219,46,0.0,United Kingdom,2
17454,192,4,517.53,129.3825,57,243,167,0.0,United Kingdom,1
17455,204,1,131.7,131.7,8,66,0,0.0,United Kingdom,1
17456,365,1,249.86,249.86,17,222,0,0.0,United Kingdom,1
17457,127,5,1737.7,347.54,14,826,212,0.0,United Kingdom,0
17458,15,1,316.5,316.5,52,170,0,0.0,United Kingdom,2
17459,43,2,657.3,328.65,88,537,16,0.0,United Kingdom,2
17460,79,8,452.63,56.57875,18,176,294,0.2162162162162162,United Kingdom,0
17461,23,3,757.46,252.48666666666668,104,799,6,0.0,United Kingdom,2
17462,51,3,662.94,220.98,25,224,232,0.0357142857142857,United Kingdom,0
17463,16,6,1881.36,313.56,162,1090,296,0.0182648401826484,United Kingdom,0
17464,158,1,289.96000000000004,289.96000000000004,9,220,0,0.0,United Kingdom,1
17466,10,2,763.28,381.64,41,306,68,0.0,United Kingdom,2
17468,10,2,137.0,68.5,5,116,4,0.0,United Kingdom,2
17469,16,6,1843.06,307.1766666666667,61,778,188,0.0222222222222222,United Kingdom,0
17470,45,5,1125.07,225.014,67,1675,323,0.0,United Kingdom,0
17472,191,3,710.29,236.7633333333333,142,462,108,0.0,United Kingdom,1
17475,79,1,194.37,194.37,14,178,0,0.0,United Kingdom,2
17480,74,2,506.51,253.255,29,336,3,0.064516129032258,United Kingdom,2
17481,4,5,1249.34,249.868,69,1060,90,0.0120481927710843,United Kingdom,2
17483,65,3,414.04,138.01333333333335,18,191,117,0.0,United Kingdom,2
17486,261,1,396.87,396.87,24,191,0,0.0,United Kingdom,1
17489,59,2,376.64,188.32,28,428,153,0.0,United Kingdom,2
17490,1,11,1926.88,175.17090909090908,64,1021,175,0.1162790697674418,United Kingdom,0
17491,1,11,3541.92,321.9927272727273,72,2012,366,0.009090909090909,United Kingdom,0
17492,248,1,374.57,374.57,12,155,0,0.0,United Kingdom,1
17495,8,2,497.56,248.78,21,229,31,0.0,United Kingdom,2
17496,359,1,271.05,271.05,10,79,0,0.0,United Kingdom,1
17498,76,1,272.22,272.22,17,394,0,0.0,United Kingdom,2
17499,290,1,622.88,622.88,40,711,0,0.0,United Kingdom,1
17500,17,3,1138.0,379.3333333333333,3,17,12,0.0,United Kingdom,2
17501,221,2,288.6,144.3,18,160,0,0.0,United Kingdom,1
17502,9,4,689.1,172.275,25,376,19,0.0,United Kingdom,2
17503,3,2,558.96,279.48,36,486,35,0.0,United Kingdom,2
17504,206,10,2745.28,274.528,112,1456,116,0.0928571428571428,United Kingdom,1
17505,162,2,1145.84,572.92,48,556,44,0.0,United Kingdom,2
17506,70,2,294.29,147.145,14,136,5,0.125,United Kingdom,2
17507,262,2,605.58,302.79,79,359,47,0.0,United Kingdom,1
17508,281,1,387.31,387.31,22,289,0,0.0,Greece,1
17509,58,11,6100.74,554.6127272727273,75,3530,5,0.008130081300813,United Kingdom,2
17510,25,1,308.48,308.48,20,214,0,0.0,United Kingdom,2
17511,3,46,88125.38,1915.7691304347827,467,63012,370,0.1050185873605948,United Kingdom,0
17512,29,11,2920.04,265.4581818181818,61,2752,272,0.0094339622641509,United Kingdom,0
17513,72,1,513.2,513.2,6,254,0,0.0,United Kingdom,2
17514,128,1,208.65,208.65,40,135,0,0.0,United Kingdom,2
17515,31,4,639.02,159.755,49,243,286,0.0,United Kingdom,0
17516,15,5,768.08,153.616,113,416,270,0.0,United Kingdom,0
17517,309,1,153.94,153.94,11,102,0,0.0,United Kingdom,1
17519,17,7,1839.07,262.7242857142857,60,1233,351,0.0120481927710843,United Kingdom,0
17520,54,1,546.81,546.81,30,365,0,0.0,United Kingdom,2
17521,24,4,721.9599999999999,180.49,38,518,174,0.0217391304347826,United Kingdom,0
17522,2,5,1070.71,214.142,59,1034,216,0.0,United Kingdom,0
17523,11,4,652.74,163.185,25,872,7,0.0,United Kingdom,2
17524,361,1,145.0,145.0,6,90,0,0.0,United Kingdom,1
17525,360,1,422.7000000000001,422.7000000000001,9,82,0,0.0,United Kingdom,1
17526,1,8,706.7,88.3375,17,257,364,0.1739130434782608,United Kingdom,0
17527,54,6,888.86,148.14333333333337,45,463,164,0.0408163265306122,United Kingdom,0
17528,1,11,3540.1,321.8272727272727,183,2130,70,0.0269230769230769,United Kingdom,2
17530,1,10,2385.0,238.5,306,1526,363,0.0,United Kingdom,0
17531,121,2,293.45,146.725,15,135,69,0.0666666666666666,United Kingdom,2
17534,54,1,223.36,223.36,9,103,0,0.0,United Kingdom,2
17535,280,1,164.4,164.4,13,136,0,0.0,United Kingdom,1
17536,177,1,76.5,76.5,3,6,0,0.0,United Kingdom,1
17537,30,2,897.62,448.81,74,700,273,0.0,United Kingdom,0
17538,26,1,98.42,98.42,9,134,0,0.0,United Kingdom,2
17540,9,3,570.4,190.13333333333333,20,193,307,0.0384615384615384,United Kingdom,0
17542,270,1,170.75,170.75,24,134,0,0.0,United Kingdom,1
17545,43,3,645.96,215.32,122,341,0,0.0,United Kingdom,2
17547,372,1,0.01,0.01,2,-4,0,1.0,United Kingdom,1
17548,218,3,0.01,0.01,12,-132,155,0.7058823529411765,United Kingdom,1
17549,24,2,148.86,74.43,5,210,27,0.0,United Kingdom,2
17550,197,3,267.16,89.05333333333334,42,86,45,0.0,United Kingdom,1
17551,359,1,306.84,306.84,39,150,0,0.0,United Kingdom,1
17552,43,6,909.96,151.66,45,708,329,0.0392156862745098,United Kingdom,0
17553,130,1,1487.6,1487.6,2,1048,0,0.0,United Kingdom,2
17554,1,5,1952.45,390.49,58,1763,146,0.0,United Kingdom,0
17555,20,2,483.26,241.63,101,349,314,0.0,United Kingdom,0
17556,206,1,157.9,157.9,6,101,0,0.0,United Kingdom,1
17557,14,3,541.46,180.48666666666668,27,306,66,0.0,United Kingdom,2
17560,95,4,854.95,213.7375,22,635,215,0.0,United Kingdom,0
17561,19,1,167.62,167.62,44,146,0,0.0,United Kingdom,2
17562,14,8,1107.38,138.4225,48,813,159,0.015625,United Kingdom,0
17564,24,3,454.01,151.33666666666667,38,146,55,0.0,United Kingdom,2
17566,8,2,901.21,450.605,113,518,17,0.0,United Kingdom,2
17567,7,10,4012.56,401.256,110,2428,365,0.0677966101694915,United Kingdom,0
17569,332,1,344.14,344.14,29,159,0,0.0,United Kingdom,1
17571,50,4,1498.51,374.6275,247,905,248,0.0,United Kingdom,0
17572,71,4,226.75000000000003,56.68750000000001,7,95,302,0.0,United Kingdom,0
17573,29,4,362.9,90.725,24,302,64,0.0384615384615384,United Kingdom,2
17574,243,1,185.65,185.65,8,77,0,0.0,United Kingdom,1
17576,8,22,3457.78,157.1718181818182,245,1954,357,0.014388489208633,United Kingdom,0
17578,191,2,124.74,62.37,5,90,27,0.1666666666666666,United Kingdom,1
17579,5,4,440.2,110.05,46,256,174,0.0384615384615384,United Kingdom,0
17580,253,3,215.72,71.90666666666667,43,88,105,0.0,United Kingdom,1
17581,1,31,10736.11,346.3261290322581,231,5861,371,0.0265486725663716,United Kingdom,0
17582,236,1,175.27,175.27,28,123,0,0.0,United Kingdom,1
17584,7,3,1227.3,409.1,30,446,120,0.0277777777777777,United Kingdom,2
17585,109,4,1133.07,283.2675,176,1671,228,0.0,United Kingdom,0
17588,100,3,1240.2,413.4,19,676,132,0.0,United Kingdom,2
17589,60,4,2404.17,601.0425,172,1631,180,0.0,United Kingdom,0
17590,2,3,1479.22,493.0733333333333,162,828,37,0.0,United Kingdom,2
17591,73,8,2215.02,276.8775,81,1008,293,0.0059880239520958,United Kingdom,0
17593,4,6,3911.56,651.9266666666666,190,3095,349,0.0093023255813953,United Kingdom,0
17594,85,2,993.18,496.59,42,550,169,0.0,United Kingdom,2
17595,12,2,388.79,194.395,68,229,24,0.0,United Kingdom,2
17596,23,7,2827.93,403.99,168,4400,345,0.0,United Kingdom,0
17597,214,1,2044.37,2044.37,55,1176,0,0.0,United Kingdom,1
17600,18,1,161.67000000000002,161.67000000000002,13,144,0,0.0,United Kingdom,2
17601,239,1,116.01,116.01,9,103,0,0.0,United Kingdom,1
17602,2,8,5050.77,631.34625,335,4135,321,0.0088495575221238,United Kingdom,0
17603,50,5,0.01,0.01,12,-31,217,0.2666666666666666,United Kingdom,0
