CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TotalItems,TenureDays,CancellationRate,PrimaryCountry
17284,60,7,1641.68,234.5257142857143,229,1362,276,0.006802721088435374,United Kingdom
17286,22,1,153.92,153.92,44,118,0,0.0,United Kingdom
17287,26,7,1064.11,152.01571428571427,88,559,346,0.0,United Kingdom
17288,9,7,1419.73,202.81857142857143,118,1203,349,0.0,United Kingdom
17289,32,4,936.16,234.04,86,519,148,0.008928571428571428,United Kingdom
17290,4,2,525.24,262.62,92,404,12,0.0,United Kingdom
17291,308,1,550.8000000000001,550.8000000000001,1,72,0,0.0,United Kingdom
17293,8,9,1875.1100000000001,208.34555555555556,93,1140,352,0.0,United Kingdom
17295,29,3,556.95,185.65,53,294,35,0.0,United Kingdom
17297,17,1,131.78,131.78,49,67,0,0.0,United Kingdom
17298,101,2,498.42,249.21,30,387,23,0.0,United Kingdom
17299,12,4,669.11,167.2775,50,678,161,0.0,United Kingdom
17301,21,1,197.63,197.63,59,149,0,0.0,United Kingdom
17302,15,6,1119.93,186.655,68,573,290,0.024691358024691357,United Kingdom
17303,361,1,250.04,250.04,53,144,0,0.0,United Kingdom
17306,11,21,8600.73,409.5585714285714,13,11470,342,0.043478260869565216,United Kingdom
17307,365,1,0.01,0.01,1,-144,0,1.0,United Kingdom
17309,95,1,82.75,82.75,11,41,0,0.0,United Kingdom
17311,78,2,1384.85,692.425,55,1005,238,0.0,United Kingdom
17312,139,3,644.3,214.76666666666665,11,372,20,0.0,United Kingdom
17313,18,2,2288.13,1144.065,24,1382,13,0.14285714285714285,United Kingdom
17314,25,11,2514.76,228.61454545454546,120,1884,287,0.03676470588235294,United Kingdom
17315,1,43,6204.46,144.28976744186048,259,3856,356,0.028747433264887063,United Kingdom
17317,46,5,2524.02,504.804,8,1074,43,0.18181818181818182,United Kingdom
17320,100,3,1200.6200000000001,400.2066666666667,57,634,267,0.0,United Kingdom
17321,8,2,700.86,350.43,94,373,59,0.0,United Kingdom
17323,15,9,908.99,100.99888888888889,125,770,277,0.0196078431372549,United Kingdom
17324,18,4,990.23,247.5575,43,844,348,0.0,United Kingdom
17325,280,1,96.8,96.8,6,60,0,0.0,United Kingdom
17329,14,2,523.11,261.555,29,142,300,0.0,United Kingdom
17330,23,2,363.9,181.95,5,120,44,0.0,United Kingdom
17331,124,1,175.2,175.2,1,16,0,0.0,United Kingdom
17333,86,1,494.25,494.25,28,375,0,0.0,United Kingdom
17334,301,3,306.6,102.2,11,314,7,0.08333333333333333,United Kingdom
17337,151,7,1944.32,277.76,421,1240,158,0.009124087591240875,United Kingdom
17338,17,10,6612.18,661.2180000000001,390,3123,344,0.005284015852047556,United Kingdom
17339,94,2,243.36,121.68,9,152,270,0.0,United Kingdom
17340,9,16,11891.18,743.19875,231,5902,357,0.04009433962264151,United Kingdom
17341,157,3,781.36,260.4533333333333,147,489,209,0.0,United Kingdom
17343,355,1,193.64,193.64,17,56,0,0.0,United Kingdom
17344,46,1,160.57,160.57,31,66,0,0.0,United Kingdom
17345,15,4,537.74,134.435,70,346,181,0.0,United Kingdom
17346,4,16,2611.58,163.22375,299,1639,369,0.005964214711729622,United Kingdom
17347,86,1,228.96,228.96,1,216,0,0.0,United Kingdom
17348,15,5,1159.52,231.904,180,1401,283,0.0,United Kingdom
17349,179,1,110.75,110.75,8,112,0,0.0,United Kingdom
17350,8,5,1256.19,251.238,66,759,42,0.013888888888888888,United Kingdom
17351,36,3,587.15,195.71666666666667,22,113,237,0.0,United Kingdom
17353,129,2,1740.0,870.0,5,1200,25,0.0,United Kingdom
17354,51,1,1393.06,1393.06,15,1006,0,0.0,United Kingdom
17356,312,1,178.22,178.22,19,166,0,0.0,United Kingdom
17357,24,2,388.14,194.07,41,153,0,0.0,United Kingdom
17358,303,2,365.85,182.925,55,202,52,0.0,United Kingdom
17359,11,1,127.86,127.86,13,161,0,0.0,United Kingdom
17360,17,3,585.79,195.26333333333332,113,335,166,0.0,United Kingdom
17361,49,3,488.2,162.73333333333332,26,157,242,0.0,United Kingdom
17362,239,2,312.23,156.115,30,191,70,0.0,United Kingdom
17364,1,12,4455.73,371.3108333333333,288,2680,330,0.007246376811594203,United Kingdom
17365,13,8,4801.56,600.195,278,4777,320,0.0,United Kingdom
17367,238,1,168.4,168.4,33,150,0,0.0,United Kingdom
17368,23,9,1349.52,149.94666666666666,93,680,314,0.1328125,United Kingdom
17370,73,4,446.18,111.545,31,540,96,0.0,United Kingdom
17371,17,3,423.89,141.29666666666665,83,152,343,0.0,United Kingdom
17372,41,8,1342.68,167.835,215,749,321,0.0,United Kingdom
17373,40,4,646.92,161.73,47,408,272,0.0,United Kingdom
17374,219,2,495.77,247.885,24,85,62,0.0,United Kingdom
17375,190,4,372.5,93.125,65,361,171,0.028169014084507043,United Kingdom
17376,71,2,203.2,101.6,23,86,240,0.0,United Kingdom
17377,24,21,3925.92,186.94857142857143,191,2075,349,0.002386634844868735,United Kingdom
17379,11,1,404.66,404.66,71,663,0,0.0,United Kingdom
17381,9,30,20272.43,675.7476666666666,40,25646,363,0.00909090909090909,United Kingdom
17382,65,1,65.4,65.4,2,25,0,0.0,United Kingdom
17383,4,1,199.29,199.29,49,150,0,0.0,United Kingdom
17384,19,2,336.4,168.2,12,88,199,0.0,United Kingdom
17385,15,1,261.11,261.11,42,201,0,0.0,United Kingdom
17386,8,6,2686.42,447.7366666666667,23,1902,157,0.0,United Kingdom
17387,20,2,784.11,392.055,71,542,13,0.0,United Kingdom
17388,78,4,1259.56,314.89,13,1068,209,0.0,United Kingdom
17389,1,43,31300.079999999998,727.9088372093023,48,7430,338,0.049107142857142856,United Kingdom
17391,164,2,508.8,254.4,2,480,0,0.0,United Kingdom
17392,307,2,457.91,228.955,53,320,51,0.0,United Kingdom
17394,219,1,203.86999999999998,203.86999999999998,4,241,0,0.0,United Kingdom
17396,39,8,7330.8,916.35,24,2005,332,0.0,United Kingdom
17397,22,2,696.41,348.205,88,254,0,0.0,United Kingdom
17398,115,3,653.38,217.79333333333332,30,310,140,0.0,United Kingdom
17400,126,5,2129.96,425.992,175,1097,226,0.0,United Kingdom
17402,5,13,2633.85,202.60384615384615,33,701,364,0.0,United Kingdom
17403,36,1,281.62,281.62,32,117,0,0.0,United Kingdom
17404,4,18,30300.82,1683.378888888889,111,32324,356,0.014925373134328358,Sweden
17405,1,5,967.22,193.44400000000002,77,705,149,0.1276595744680851,United Kingdom
17406,330,5,1928.72,385.744,99,784,36,0.02586206896551724,United Kingdom
17408,163,1,32.65,32.65,2,3,0,0.0,United Kingdom
17409,185,2,771.85,385.925,13,105,63,0.0,United Kingdom
17410,16,5,1214.72,242.94400000000002,57,616,199,0.0,United Kingdom
17411,12,4,748.94,187.235,41,298,353,0.046511627906976744,United Kingdom
17412,3,7,1258.06,179.72285714285712,48,738,369,0.0,United Kingdom
17414,44,2,778.0,389.0,5,2100,141,0.0,United Kingdom
17415,80,1,507.84,507.84,14,114,0,0.0,United Kingdom
17416,30,9,6838.34,759.8155555555555,186,4266,251,0.007380073800738007,United Kingdom
17418,42,2,463.46000000000004,231.73000000000002,29,289,281,0.0,United Kingdom
17419,11,14,4200.97,300.06928571428574,155,1872,355,0.009615384615384616,United Kingdom
17420,50,3,598.83,199.61,28,265,323,0.0,United Kingdom
17422,16,10,1853.1299999999999,185.313,93,2195,279,0.13333333333333333,United Kingdom
17423,45,4,663.63,165.9075,26,421,172,0.07142857142857142,United Kingdom
17425,19,2,759.17,379.585,42,407,41,0.0,United Kingdom
17426,4,7,5022.26,717.4657142857143,179,3082,277,0.003676470588235294,United Kingdom
17427,72,1,100.8,100.8,2,34,0,0.0,United Kingdom
17428,1,33,17078.45,517.5287878787879,255,9435,368,0.043731778425655975,United Kingdom
17429,121,4,512.12,128.03,36,616,98,0.07142857142857142,United Kingdom
17430,33,2,265.76,132.88,14,190,332,0.0,United Kingdom
17431,313,1,403.3,403.3,41,292,0,0.0,United Kingdom
17432,18,2,365.76,182.88,44,207,19,0.0,United Kingdom
17433,88,1,303.15999999999997,303.15999999999997,53,185,0,0.0,United Kingdom
17434,2,9,2333.42,259.2688888888889,100,1685,82,0.028985507246376812,United Kingdom
17436,2,2,216.29999999999998,108.14999999999999,7,90,225,0.0,United Kingdom
17438,247,2,378.3,189.15,17,100,6,0.10526315789473684,United Kingdom
17440,148,5,177.1,35.42,3,232,99,0.375,United Kingdom
17442,29,10,2210.2599999999998,221.02599999999998,97,1490,335,0.03571428571428571,United Kingdom
17443,220,1,534.24,534.24,1,504,0,0.0,Canada
17444,148,3,2940.04,980.0133333333333,132,2119,25,0.0,Canada
17446,177,2,120.9,60.45,6,198,133,0.0,United Kingdom
17447,40,2,541.53,270.765,33,443,31,0.0,United Kingdom
17448,145,1,0.01,0.01,1,-1,0,1.0,United Kingdom
17449,2,8,2504.86,313.1075,178,1115,357,0.007168458781362007,United Kingdom
17450,8,55,187482.17,3408.7667272727276,127,69029,359,0.039886039886039885,United Kingdom
17451,1,10,1648.95,164.895,83,1178,104,0.06542056074766354,United Kingdom
17453,18,2,486.71999999999997,243.35999999999999,19,219,46,0.0,United Kingdom
17454,192,4,517.53,129.3825,57,243,167,0.0,United Kingdom
17455,204,1,131.7,131.7,8,66,0,0.0,United Kingdom
17456,365,1,249.86,249.86,17,222,0,0.0,United Kingdom
17457,127,5,1737.7,347.54,14,826,212,0.0,United Kingdom
17458,15,1,316.5,316.5,52,170,0,0.0,United Kingdom
17459,43,2,657.3,328.65,88,537,16,0.0,United Kingdom
17460,79,8,452.63,56.57875,18,176,294,0.21621621621621623,United Kingdom
17461,23,3,757.46,252.48666666666668,104,799,6,0.0,United Kingdom
17462,51,3,662.94,220.98000000000002,25,224,232,0.03571428571428571,United Kingdom
17463,16,6,1881.36,313.56,162,1090,296,0.0182648401826484,United Kingdom
17464,158,1,289.96000000000004,289.96000000000004,9,220,0,0.0,United Kingdom
17466,10,2,763.28,381.64,41,306,68,0.0,United Kingdom
17468,10,2,137.0,68.5,5,116,4,0.0,United Kingdom
17469,16,6,1843.06,307.1766666666667,61,778,188,0.022222222222222223,United Kingdom
17470,45,5,1125.07,225.01399999999998,67,1675,323,0.0,United Kingdom
17472,191,3,710.29,236.76333333333332,142,462,108,0.0,United Kingdom
17475,79,1,194.37,194.37,14,178,0,0.0,United Kingdom
17480,74,2,506.51,253.255,29,336,3,0.06451612903225806,United Kingdom
17481,4,5,1249.34,249.868,69,1060,90,0.012048192771084338,United Kingdom
17483,65,3,414.04,138.01333333333335,18,191,117,0.0,United Kingdom
17486,261,1,396.87,396.87,24,191,0,0.0,United Kingdom
17489,59,2,376.64,188.32,28,428,153,0.0,United Kingdom
17490,1,11,1926.8799999999999,175.17090909090908,64,1021,175,0.11627906976744186,United Kingdom
17491,1,11,3541.92,321.9927272727273,72,2012,366,0.00909090909090909,United Kingdom
17492,248,1,374.57,374.57,12,155,0,0.0,United Kingdom
17495,8,2,497.56,248.78,21,229,31,0.0,United Kingdom
17496,359,1,271.05,271.05,10,79,0,0.0,United Kingdom
17498,76,1,272.22,272.22,17,394,0,0.0,United Kingdom
17499,290,1,622.88,622.88,40,711,0,0.0,United Kingdom
17500,17,3,1138.0,379.3333333333333,3,17,12,0.0,United Kingdom
17501,221,2,288.6,144.3,18,160,0,0.0,United Kingdom
17502,9,4,689.1,172.275,25,376,19,0.0,United Kingdom
17503,3,2,558.96,279.48,36,486,35,0.0,United Kingdom
17504,206,10,2745.2799999999997,274.52799999999996,112,1456,116,0.09285714285714286,United Kingdom
17505,162,2,1145.84,572.92,48,556,44,0.0,United Kingdom
17506,70,2,294.29,147.145,14,136,5,0.125,United Kingdom
17507,262,2,605.58,302.79,79,359,47,0.0,United Kingdom
17508,281,1,387.31,387.31,22,289,0,0.0,Greece
17509,58,11,6100.74,554.6127272727273,75,3530,5,0.008130081300813009,United Kingdom
17510,25,1,308.48,308.48,20,214,0,0.0,United Kingdom
17511,3,46,88125.38,1915.7691304347827,467,63012,370,0.1050185873605948,United Kingdom
17512,29,11,2920.04,265.4581818181818,61,2752,272,0.009433962264150943,United Kingdom
17513,72,1,513.2,513.2,6,254,0,0.0,United Kingdom
17514,128,1,208.65,208.65,40,135,0,0.0,United Kingdom
17515,31,4,639.02,159.755,49,243,286,0.0,United Kingdom
17516,15,5,768.08,153.616,113,416,270,0.0,United Kingdom
17517,309,1,153.94,153.94,11,102,0,0.0,United Kingdom
17519,17,7,1839.07,262.7242857142857,60,1233,351,0.012048192771084338,United Kingdom
17520,54,1,546.81,546.81,30,365,0,0.0,United Kingdom
17521,24,4,721.9599999999999,180.48999999999998,38,518,174,0.021739130434782608,United Kingdom
17522,2,5,1070.71,214.142,59,1034,216,0.0,United Kingdom
17523,11,4,652.74,163.185,25,872,7,0.0,United Kingdom
17524,361,1,145.0,145.0,6,90,0,0.0,United Kingdom
17525,360,1,422.70000000000005,422.70000000000005,9,82,0,0.0,United Kingdom
17526,1,8,706.7,88.3375,17,257,364,0.17391304347826086,United Kingdom
17527,54,6,888.86,148.14333333333335,45,463,164,0.04081632653061224,United Kingdom
17528,1,11,3540.1,321.8272727272727,183,2130,70,0.026923076923076925,United Kingdom
17530,1,10,2385.0,238.5,306,1526,363,0.0,United Kingdom
17531,121,2,293.45,146.725,15,135,69,0.06666666666666667,United Kingdom
17534,54,1,223.36,223.36,9,103,0,0.0,United Kingdom
17535,280,1,164.4,164.4,13,136,0,0.0,United Kingdom
17536,177,1,76.5,76.5,3,6,0,0.0,United Kingdom
17537,30,2,897.62,448.81,74,700,273,0.0,United Kingdom
17538,26,1,98.42,98.42,9,134,0,0.0,United Kingdom
17540,9,3,570.4,190.13333333333333,20,193,307,0.038461538461538464,United Kingdom
17542,270,1,170.75,170.75,24,134,0,0.0,United Kingdom
17545,43,3,645.96,215.32000000000002,122,341,0,0.0,United Kingdom
17547,372,1,0.01,0.01,2,-4,0,1.0,United Kingdom
17548,218,3,0.01,0.01,12,-132,155,0.7058823529411765,United Kingdom
17549,24,2,148.86,74.43,5,210,27,0.0,United Kingdom
17550,197,3,267.16,89.05333333333334,42,86,45,0.0,United Kingdom
17551,359,1,306.84,306.84,39,150,0,0.0,United Kingdom
17552,43,6,909.96,151.66,45,708,329,0.0392156862745098,United Kingdom
17553,130,1,1487.6,1487.6,2,1048,0,0.0,United Kingdom
17554,1,5,1952.45,390.49,58,1763,146,0.0,United Kingdom
17555,20,2,483.26,241.63,101,349,314,0.0,United Kingdom
17556,206,1,157.9,157.9,6,101,0,0.0,United Kingdom
17557,14,3,541.46,180.48666666666668,27,306,66,0.0,United Kingdom
17560,95,4,854.95,213.7375,22,635,215,0.0,United Kingdom
17561,19,1,167.62,167.62,44,146,0,0.0,United Kingdom
17562,14,8,1107.38,138.4225,48,813,159,0.015625,United Kingdom
17564,24,3,454.01,151.33666666666667,38,146,55,0.0,United Kingdom
17566,8,2,901.21,450.605,113,518,17,0.0,United Kingdom
17567,7,10,4012.56,401.256,110,2428,365,0.06779661016949153,United Kingdom
17569,332,1,344.14,344.14,29,159,0,0.0,United Kingdom
17571,50,4,1498.51,374.6275,247,905,248,0.0,United Kingdom
17572,71,4,226.75000000000003,56.68750000000001,7,95,302,0.0,United Kingdom
17573,29,4,362.9,90.725,24,302,64,0.038461538461538464,United Kingdom
17574,243,1,185.65,185.65,8,77,0,0.0,United Kingdom
17576,8,22,3457.78,157.1718181818182,245,1954,357,0.014388489208633094,United Kingdom
17578,191,2,124.74,62.37,5,90,27,0.16666666666666666,United Kingdom
17579,5,4,440.2,110.05,46,256,174,0.038461538461538464,United Kingdom
17580,253,3,215.72,71.90666666666667,43,88,105,0.0,United Kingdom
17581,1,31,10736.11,346.3261290322581,231,5861,371,0.02654867256637168,United Kingdom
17582,236,1,175.27,175.27,28,123,0,0.0,United Kingdom
17584,7,3,1227.3,409.09999999999997,30,446,120,0.027777777777777776,United Kingdom
17585,109,4,1133.07,283.2675,176,1671,228,0.0,United Kingdom
17588,100,3,1240.2,413.40000000000003,19,676,132,0.0,United Kingdom
17589,60,4,2404.17,601.0425,172,1631,180,0.0,United Kingdom
17590,2,3,1479.22,493.0733333333333,162,828,37,0.0,United Kingdom
17591,73,8,2215.02,276.8775,81,1008,293,0.005988023952095809,United Kingdom
17593,4,6,3911.56,651.9266666666666,190,3095,349,0.009302325581395349,United Kingdom
17594,85,2,993.18,496.59,42,550,169,0.0,United Kingdom
17595,12,2,388.79,194.395,68,229,24,0.0,United Kingdom
17596,23,7,2827.93,403.98999999999995,168,4400,345,0.0,United Kingdom
17597,214,1,2044.3700000000001,2044.3700000000001,55,1176,0,0.0,United Kingdom
17600,18,1,161.67000000000002,161.67000000000002,13,144,0,0.0,United Kingdom
17601,239,1,116.00999999999999,116.00999999999999,9,103,0,0.0,United Kingdom
17602,2,8,5050.77,631.34625,335,4135,321,0.008849557522123894,United Kingdom
17603,50,5,0.01,0.01,12,-31,217,0.26666666666666666,United Kingdom
17604,217,2,309.36,154.68,57,169,94,0.0,United Kingdom
17608,33,2,193.42,96.71,54,232,0,0.0,United Kingdom
17609,41,6,1103.92,183.98666666666668,199,721,286,0.004201680672268907,United Kingdom
17611,4,19,3947.87,207.78263157894736,440,2552,357,0.010309278350515464,United Kingdom
17612,53,10,1992.76,199.276,117,1787,244,0.04929577464788732,United Kingdom
17613,23,17,4509.37,265.2570588235294,211,2470,282,0.0219435736677116,United Kingdom
17614,57,1,390.07,390.07,97,238,0,0.0,United Kingdom
17615,130,3,329.6,109.86666666666667,13,140,91,0.0,United Kingdom
17616,174,3,571.1999999999999,190.39999999999998,1,224,194,0.0,United Kingdom
17618,6,3,971.58,323.86,56,331,356,0.0,United Kingdom
17619,312,1,218.52,218.52,71,127,0,0.0,United Kingdom
17620,60,1,81.44,81.44,4,60,0,0.0,United Kingdom
17621,21,4,1336.1,334.025,25,510,333,0.037037037037037035,United Kingdom
17623,33,1,527.0500000000001,527.0500000000001,33,265,0,0.0,United Kingdom
17624,15,2,843.48,421.74,49,554,203,0.0,United Kingdom
17625,18,4,2047.0,511.75,223,1198,239,0.0,United Kingdom
17628,81,1,75.75,75.75,5,79,0,0.0,United Kingdom
17629,6,9,1784.12,198.23555555555555,106,1621,354,0.008064516129032258,United Kingdom
17630,170,2,503.59999999999997,251.79999999999998,24,158,62,0.0,United Kingdom
17631,2,3,528.33,176.11,39,334,230,0.0,United Kingdom
17633,31,6,1242.34,207.05666666666664,60,630,327,0.027777777777777776,United Kingdom
17634,36,9,2361.9700000000003,262.4411111111111,209,840,301,0.0,United Kingdom
17636,9,2,265.93,132.965,20,176,10,0.16666666666666666,United Kingdom
17637,31,2,547.0600000000001,273.53000000000003,35,280,83,0.0,United Kingdom
17639,276,1,108.5,108.5,7,49,0,0.0,United Kingdom
17640,87,1,621.66,621.66,5,250,0,0.0,United Kingdom
17642,120,2,712.29,356.145,34,474,56,0.0,United Kingdom
17643,373,1,101.55,101.55,8,71,0,0.0,United Kingdom
17644,1,17,2768.98,162.88117647058823,103,1741,320,0.07100591715976332,United Kingdom
17646,219,4,995.6600000000001,248.91500000000002,46,320,145,0.05555555555555555,United Kingdom
17647,65,1,133.06,133.06,7,30,0,0.0,United Kingdom
17648,61,5,1789.55,357.90999999999997,81,486,188,0.010869565217391304,United Kingdom
17649,135,2,861.74,430.87,52,398,3,0.018867924528301886,United Kingdom
17650,21,1,166.08,166.08,8,150,0,0.0,United Kingdom
17651,12,14,3886.67,277.6192857142857,149,3100,165,0.029288702928870293,United Kingdom
17652,25,18,4737.13,263.1738888888889,118,2479,255,0.040740740740740744,United Kingdom
17653,29,5,1175.88,235.17600000000002,44,1401,90,0.12,United Kingdom
17654,277,1,117.55,117.55,22,41,0,0.0,United Kingdom
17655,11,8,2571.7400000000002,321.46750000000003,66,956,355,0.021505376344086023,United Kingdom
17656,73,5,1674.69,334.938,67,1399,55,0.0,United Kingdom
17658,11,3,485.88,161.96,17,522,200,0.17391304347826086,United Kingdom
17659,4,14,2954.75,211.05357142857142,127,1486,368,0.018633540372670808,United Kingdom
17660,141,1,196.0,196.0,37,130,0,0.0,United Kingdom
17663,26,9,1788.27,198.69666666666666,63,793,261,0.044444444444444446,United Kingdom
17664,19,2,604.64,302.32,41,604,193,0.0,United Kingdom
17666,4,2,728.16,364.08,14,596,61,0.0,United Kingdom
17667,66,5,2055.51,411.10200000000003,85,1033,232,0.0,United Kingdom
17668,1,2,347.75,173.875,14,93,36,0.0,United Kingdom
17669,43,7,3406.7200000000003,486.67428571428576,45,1916,206,0.0,United Kingdom
17670,228,1,205.7,205.7,11,110,0,0.0,United Kingdom
17671,16,6,1284.08,214.01333333333332,40,659,349,0.13114754098360656,United Kingdom
17672,44,4,3106.62,776.655,105,1672,265,0.043478260869565216,United Kingdom
17673,1,7,1622.22,231.74571428571429,118,1485,318,0.0043859649122807015,United Kingdom
17674,74,2,551.04,275.52,19,672,294,0.0,United Kingdom
17675,1,41,20098.1,490.19756097560975,240,8278,366,0.022191400832177532,United Kingdom
17676,4,7,1383.27,197.60999999999999,50,931,362,0.012658227848101266,United Kingdom
17677,2,43,16219.22,377.19116279069766,179,9725,367,0.0529595015576324,United Kingdom
17678,264,1,298.11,298.11,16,207,0,0.0,United Kingdom
17679,53,2,1992.1100000000001,996.0550000000001,29,729,32,0.0,United Kingdom
17680,24,1,184.4,184.4,11,96,0,0.0,United Kingdom
17682,10,7,2459.33,351.3328571428571,48,1365,358,0.008403361344537815,United Kingdom
17684,44,1,239.41,239.41,15,145,0,0.0,United Kingdom
17685,17,7,3191.53,455.9328571428572,88,1956,355,0.0,United Kingdom
17686,7,7,5739.46,819.9228571428572,205,2478,295,0.0,United Kingdom
17690,30,16,4748.45,296.778125,186,1767,342,0.007751937984496124,United Kingdom
17691,358,2,290.40000000000003,145.20000000000002,18,134,10,0.0,United Kingdom
17692,127,5,733.4399999999999,146.688,34,666,232,0.02127659574468085,United Kingdom
17693,136,3,187.02,62.34,16,229,1,0.1111111111111111,United Kingdom
17694,142,1,283.12,283.12,15,184,0,0.0,United Kingdom
17695,132,2,765.34,382.67,30,779,39,0.0,United Kingdom
17696,38,14,2201.05,157.21785714285716,79,1730,326,0.0873015873015873,United Kingdom
17697,236,1,338.95,338.95,19,93,0,0.0,United Kingdom
17698,261,1,154.95,154.95,8,93,0,0.0,United Kingdom
17700,17,6,2508.89,418.1483333333333,118,1261,348,0.0273972602739726,United Kingdom
17701,253,1,417.95,417.95,24,109,0,0.0,United Kingdom
17702,30,6,1719.72,286.62,62,1320,335,0.075,United Kingdom
17703,35,3,798.74,266.24666666666667,47,590,103,0.0,United Kingdom
17704,169,2,885.19,442.595,27,343,71,0.0,United Kingdom
17705,3,10,1781.12,178.112,63,957,298,0.046296296296296294,United Kingdom
17706,4,22,10097.37,458.97136363636366,270,3833,362,0.03291139240506329,United Kingdom
17707,185,2,152.4,76.2,3,144,151,0.0,United Kingdom
17708,188,2,267.08,133.54,28,91,137,0.0,United Kingdom
17709,170,1,137.45,137.45,7,17,0,0.0,United Kingdom
17711,11,2,385.1,192.55,22,246,279,0.0,United Kingdom
17712,45,1,522.91,522.91,29,215,0,0.0,United Kingdom
17714,321,1,153.0,153.0,10,92,0,0.0,United Kingdom
17715,201,1,326.4,326.4,1,384,0,0.0,United Kingdom
17716,23,12,5505.79,458.81583333333333,172,3004,245,0.03543307086614173,United Kingdom
17718,232,1,139.35,139.35,6,83,0,0.0,United Kingdom
17719,38,18,5367.8,298.2111111111111,111,2455,217,0.014388489208633094,United Kingdom
17720,26,4,1195.94,298.985,39,576,341,0.0,United Kingdom
17722,96,6,2380.64,396.7733333333333,112,1572,270,0.041666666666666664,United Kingdom
17723,127,6,3276.4000000000005,546.0666666666667,4,792,87,0.0,United Kingdom
17724,58,4,995.6500000000001,248.91250000000002,38,289,80,0.1111111111111111,United Kingdom
17725,16,14,3371.13,240.79500000000002,115,2141,250,0.030303030303030304,United Kingdom
17727,9,2,1042.55,521.275,66,639,5,0.014925373134328358,United Kingdom
17728,4,5,2515.68,503.13599999999997,154,1464,82,0.023668639053254437,United Kingdom
17730,3,15,5288.83,352.58866666666665,127,3567,323,0.00909090909090909,United Kingdom
17731,79,5,878.2,175.64000000000001,54,392,104,0.1927710843373494,United Kingdom
17732,373,1,303.97,303.97,18,93,0,0.0,United Kingdom
17733,39,2,692.19,346.095,33,463,222,0.0,United Kingdom
17734,54,3,700.63,233.54333333333332,40,422,180,0.0,United Kingdom
17735,2,19,13110.02,690.001052631579,319,8439,365,0.0,United Kingdom
17736,9,4,337.49,84.3725,24,237,104,0.038461538461538464,United Kingdom
17737,9,2,168.24,84.12,8,108,49,0.0,United Kingdom
17738,19,5,1863.35,372.66999999999996,89,1027,262,0.020202020202020204,United Kingdom
17739,12,8,2786.05,348.25625,29,856,348,0.020833333333333332,United Kingdom
17742,113,2,355.11,177.555,13,89,219,0.0,United Kingdom
17744,4,7,2291.08,327.29714285714283,111,3376,354,0.0072992700729927005,United Kingdom
17746,235,2,98.8,49.4,6,26,5,0.25,United Kingdom
17747,100,2,64.65,32.325,1,11,12,0.5,United Kingdom
17749,178,2,674.52,337.26,33,320,78,0.0,United Kingdom
17750,5,9,1797.57,199.73,101,3957,158,0.0,United Kingdom
17752,359,1,80.64,80.64,1,192,0,0.0,United Kingdom
17754,1,6,1739.92,289.9866666666667,82,1820,259,0.010752688172043012,United Kingdom
17757,1,31,5585.49,180.17709677419353,275,3316,370,0.0013477088948787063,United Kingdom
17758,19,8,3456.7000000000003,432.08750000000003,310,2091,230,0.0,United Kingdom
17759,17,3,834.99,278.33,82,708,152,0.0,United Kingdom
17760,22,2,287.59,143.795,25,239,351,0.0,United Kingdom
17761,33,1,712.78,712.78,19,398,0,0.0,United Kingdom
17763,263,1,15.0,15.0,1,12,0,0.0,United Kingdom
17764,51,2,818.8199999999999,409.40999999999997,71,395,160,0.0,United Kingdom
17765,159,3,371.88,123.96,51,144,98,0.0,United Kingdom
17767,15,1,271.2,271.2,21,128,0,0.0,United Kingdom
17768,8,3,2273.1800000000003,757.7266666666668,77,1186,157,0.0,United Kingdom
17769,13,12,3960.63,330.0525,200,1857,308,0.009584664536741214,United Kingdom
17770,199,5,1143.27,228.654,33,365,83,0.0,United Kingdom
17771,57,2,245.81,122.905,51,287,266,0.0,United Kingdom
17772,11,2,182.77,91.385,50,58,0,0.0,United Kingdom
17774,97,5,1215.46,243.092,124,511,208,0.006369426751592357,United Kingdom
17775,255,1,56.4,56.4,3,72,0,0.0,United Kingdom
17777,25,3,665.86,221.95333333333335,141,507,75,0.0,United Kingdom
17779,21,5,642.17,128.434,73,394,122,0.023809523809523808,United Kingdom
17781,159,2,188.02,94.01,12,34,93,0.0,United Kingdom
17783,72,2,283.47,141.735,67,354,175,0.0,United Kingdom
17785,53,1,131.94,131.94,13,67,0,0.0,United Kingdom
17786,85,2,278.74,139.37,57,200,231,0.0,United Kingdom
17787,153,4,1865.19,466.2975,94,910,218,0.0,United Kingdom
17788,74,2,1117.9,558.95,3,211,55,0.0,United Kingdom
17789,281,1,225.9,225.9,14,74,0,0.0,United Kingdom
17790,27,14,1965.55,140.39642857142857,121,836,338,0.0,United Kingdom
17791,30,1,106.1,106.1,10,46,0,0.0,United Kingdom
17793,25,1,323.04,323.04,49,232,0,0.0,United Kingdom
17795,180,2,350.39,175.195,43,341,85,0.0,United Kingdom
17796,40,4,697.9,174.475,63,178,329,0.0,United Kingdom
17797,22,3,780.43,260.1433333333333,102,498,160,0.0,United Kingdom
17799,22,11,3026.08,275.0981818181818,280,1755,339,0.004878048780487805,United Kingdom
17800,37,9,1199.01,133.22333333333333,51,736,296,0.0,United Kingdom
17802,82,4,1251.84,312.96,105,743,290,0.047619047619047616,United Kingdom
