CustomerID,Recency,Frequency,Monetary,AvgBasketValue,DistinctProducts,TenureDays,CancellationRate,FirstPurchase
17059,30,5,3095.04,619.008,292,339,0.0,2010-12-05 12:35:00
17060,266,1,234.24,234.24,5,0,0.0,2011-03-18 13:27:00
17061,74,12,5116.13,426.3441666666667,57,158,0.019801980198019802,2011-04-21 13:29:00
17062,314,5,534.47,106.894,53,55,0.014084507042253521,2010-12-05 11:59:00
17063,9,11,1421.59,129.23545454545453,66,280,0.04878048780487805,2011-02-23 13:44:00
17064,59,3,859.35,286.45,53,268,0.0,2011-01-16 16:10:00
17065,143,1,0.01,0.01,1,0,1.0,2011-07-19 14:45:00
17068,12,22,4531.34,205.97,116,355,0.003367003367003367,2010-12-06 13:58:00
17069,28,13,2655.2200000000003,204.24769230769232,111,345,0.07142857142857142,2010-12-01 16:49:00
17070,114,1,312.14,312.14,62,0,0.0,2011-08-17 17:01:00
17071,9,14,2385.48,170.39142857142858,102,301,0.05405405405405406,2011-02-03 08:18:00
17073,18,4,1446.09,361.5225,142,91,0.0,2011-08-22 14:37:00
17075,18,5,813.77,162.754,62,299,0.0375,2011-01-26 13:20:00
17076,36,3,841.0799999999999,280.35999999999996,17,328,0.0,2010-12-10 10:08:00
17078,36,2,378.2,189.1,28,0,0.0,2011-11-03 18:49:00
17079,78,1,118.80000000000001,118.80000000000001,2,0,0.0,2011-09-22 15:34:00
17080,22,3,285.5,95.16666666666667,8,247,0.1111111111111111,2011-03-15 12:05:00
17081,25,2,290.16,145.08,55,20,0.0,2011-10-24 13:08:00
17082,33,2,2003.85,1001.925,75,285,0.0,2011-01-25 14:36:00
17083,109,3,1405.78,468.5933333333333,24,194,0.0,2011-02-09 11:38:00
17084,35,2,2949.75,1474.875,146,0,0.0,2011-11-04 14:49:00
17085,123,6,1555.05,259.175,116,239,0.010582010582010581,2010-12-12 12:24:00
17086,7,6,2050.08,341.68,76,56,0.0,2011-10-07 11:22:00
17088,28,4,1991.01,497.7525,96,225,0.0,2011-03-31 09:48:00
17090,4,8,2041.8500000000001,255.23125000000002,45,349,0.015625,2010-12-20 13:52:00
17091,3,10,3802.81,380.281,119,365,0.015151515151515152,2010-12-07 09:55:00
17092,50,4,1777.78,444.445,99,227,0.0,2011-03-07 14:51:00
17094,318,2,270.20000000000005,135.10000000000002,14,4,0.06666666666666667,2011-01-21 13:09:00
17095,22,6,1088.2,181.36666666666667,70,312,0.03896103896103896,2011-01-09 11:05:00
17096,9,7,992.6800000000001,141.8114285714286,46,252,0.07692307692307693,2011-03-23 12:05:00
17097,2,9,937.92,104.21333333333332,153,363,0.009389671361502348,2010-12-09 14:55:00
17100,18,2,971.74,485.87,65,0,0.0,2011-11-21 16:36:00
17101,10,4,1621.73,405.4325,28,167,0.0,2011-06-14 14:49:00
17102,262,1,25.5,25.5,1,0,0.0,2011-03-23 10:08:00
17105,159,2,665.78,332.89,80,147,0.0,2011-02-06 14:46:00
17107,33,7,10380.43,1482.9185714285716,269,245,0.007125890736342043,2011-03-06 15:17:00
17109,29,8,869.6800000000001,108.71000000000001,107,203,0.03305785123966942,2011-04-21 15:46:00
17110,165,1,163.29999999999998,163.29999999999998,12,0,0.0,2011-06-27 12:58:00
17111,47,1,248.61,248.61,29,0,0.0,2011-10-23 15:59:00
17114,6,10,747.22,74.72200000000001,85,329,0.05925925925925926,2011-01-09 11:39:00
17115,8,5,806.9000000000001,161.38000000000002,33,224,0.09302325581395349,2011-04-20 14:46:00
17117,288,1,116.19999999999999,116.19999999999999,9,0,0.0,2011-02-24 13:54:00
17118,318,1,157.02,157.02,10,0,0.0,2011-01-26 12:19:00
17119,3,3,593.61,197.87,35,56,0.07894736842105263,2011-10-11 11:03:00
17120,233,1,307.46,307.46,18,0,0.0,2011-04-20 15:21:00
17122,119,1,138.32,138.32,7,0,0.0,2011-08-12 14:33:00
17123,162,1,345.29999999999995,345.29999999999995,9,0,0.0,2011-07-01 10:47:00
17124,185,1,298.89,298.89,31,0,0.0,2011-06-07 14:02:00
17125,50,1,259.35,259.35,34,0,0.0,2011-10-20 14:41:00
17126,152,7,991.85,141.69285714285715,189,210,0.007633587786259542,2010-12-12 11:19:00
17128,335,1,157.09,157.09,14,0,0.0,2011-01-09 12:02:00
17131,5,5,2463.17,492.634,78,70,0.0,2011-09-25 12:42:00
17133,16,7,4892.240000000001,698.8914285714287,13,250,0.0,2011-03-18 13:47:00
17134,107,2,425.0,212.5,21,157,0.0,2011-03-20 11:56:00
17135,16,7,1139.73,162.81857142857143,34,355,0.0,2010-12-03 09:31:00
17138,276,1,380.5,380.5,24,0,0.0,2011-03-09 11:54:00
17139,16,15,10585.57,705.7046666666666,309,273,0.018480492813141684,2011-02-24 09:32:00
17140,247,1,465.32,465.32,16,0,0.0,2011-04-06 13:33:00
17142,239,1,579.0,579.0,15,0,0.0,2011-04-14 18:22:00
17144,1,2,984.57,492.285,42,83,0.0,2011-09-16 12:50:00
17146,106,3,749.78,249.92666666666665,33,253,0.0,2010-12-16 12:20:00
17147,23,6,1679.64,279.94,70,289,0.047058823529411764,2011-02-01 09:36:00
17148,52,1,124.88,124.88,9,0,0.0,2011-10-19 09:59:00
17152,195,4,1503.5,375.875,9,68,0.125,2011-03-21 16:20:00
17153,24,1,213.78,213.78,14,0,0.0,2011-11-15 13:42:00
17154,75,1,329.34,329.34,23,0,0.0,2011-09-25 13:42:00
17155,18,2,251.70000000000002,125.85000000000001,19,160,0.0,2011-06-15 10:22:00
17157,8,3,306.55,102.18333333333334,11,168,0.13333333333333333,2011-06-16 15:08:00
17158,32,3,1266.97,422.3233333333333,53,328,0.0,2010-12-14 13:03:00
17159,22,4,1534.73,383.6825,96,150,0.00980392156862745,2011-06-21 09:49:00
17160,31,6,3518.03,586.3383333333334,111,210,0.0,2011-04-12 12:00:00
17162,29,11,1707.21,155.2009090909091,81,276,0.009523809523809525,2011-02-07 12:27:00
17163,22,2,293.1,146.55,3,56,0.0,2011-09-22 15:54:00
17164,33,8,2466.4,308.3,92,240,0.006896551724137931,2011-03-11 14:26:00
17165,284,1,158.68,158.68,10,0,0.0,2011-02-28 16:39:00
17166,39,3,189.49,63.163333333333334,11,165,0.14285714285714285,2011-05-20 08:18:00
17169,50,4,816.88,204.22,51,133,0.1,2011-06-09 13:16:00
17171,289,1,224.91,224.91,16,0,0.0,2011-02-23 16:37:00
17172,75,2,313.26,156.63,16,4,0.0625,2011-09-22 09:36:00
17173,5,9,3755.65,417.2944444444445,36,125,0.011494252873563218,2011-07-31 15:26:00
17174,218,1,59.9,59.9,4,0,0.0,2011-05-06 11:47:00
17175,44,5,1430.94,286.188,42,252,0.015625,2011-02-16 14:56:00
17176,202,1,306.13,306.13,15,0,0.0,2011-05-22 12:41:00
17179,178,3,711.79,237.26333333333332,56,183,0.0,2010-12-13 14:24:00
17180,56,6,780.38,130.06333333333333,91,259,0.022900763358778626,2011-01-27 18:05:00
17181,57,2,239.92000000000002,119.96000000000001,23,316,0.0,2010-12-01 12:38:00
17183,8,8,3286.9100000000003,410.86375000000004,42,97,0.039473684210526314,2011-08-26 15:25:00
17186,47,2,144.0,72.0,1,13,0.0,2011-10-10 12:52:00
17187,227,1,203.95,203.95,10,0,0.0,2011-04-27 12:39:00
17188,11,9,2275.58,252.8422222222222,71,351,0.056179775280898875,2010-12-12 12:56:00
17189,106,2,384.40000000000003,192.20000000000002,52,253,0.0,2010-12-15 17:28:00
17190,59,3,249.74,83.24666666666667,19,148,0.05,2011-05-16 15:29:00
17191,28,7,2095.13,299.30428571428575,163,340,0.0,2010-12-06 14:36:00
17193,36,9,1674.46,186.0511111111111,17,141,0.08571428571428572,2011-06-16 10:04:00
17194,274,2,262.62,131.31,26,86,0.0,2010-12-14 12:06:00
17197,30,1,1013.01,1013.01,29,0,0.0,2011-11-10 10:32:00
17198,24,3,692.22,230.74,89,347,0.0,2010-12-03 14:54:00
17201,54,1,342.63,342.63,38,0,0.0,2011-10-17 11:55:00
17203,36,6,3563.85,593.975,116,24,0.0,2011-10-10 14:37:00
17204,169,9,1352.91,150.32333333333335,47,185,0.14925373134328357,2010-12-20 12:01:00
17205,54,1,384.08,384.08,13,0,0.0,2011-10-17 12:46:00
17206,53,1,204.24,204.24,7,0,0.0,2011-10-17 13:25:00
17211,27,9,2299.67,255.5188888888889,150,342,0.009389671361502348,2010-12-05 12:44:00
17212,253,1,226.85,226.85,4,0,0.0,2011-03-31 19:42:00
17213,40,11,2741.08,249.1890909090909,85,326,0.042682926829268296,2010-12-08 13:03:00
17214,60,7,984.12,140.58857142857144,79,298,0.009615384615384616,2010-12-15 15:14:00
17217,234,1,113.5,113.5,9,0,0.0,2011-04-19 17:19:00
17218,4,10,1960.72,196.072,146,363,0.0,2010-12-06 15:25:00
17219,32,1,114.23,114.23,24,0,0.0,2011-11-08 11:25:00
17220,24,14,3198.25,228.44642857142858,303,339,0.0,2010-12-10 14:54:00
17221,7,2,335.13,167.565,59,28,0.0,2011-11-03 17:39:00
17222,65,1,354.15,354.15,27,0,0.0,2011-10-05 13:58:00
17223,310,2,426.79,213.395,43,58,0.0,2010-12-06 14:08:00
17226,309,1,393.49,393.49,21,0,0.0,2011-02-04 11:52:00
17227,19,6,939.32,156.55333333333334,28,349,0.0,2010-12-06 11:16:00
17228,16,8,1906.09,238.26125,140,356,0.0,2010-12-02 16:00:00
17229,96,2,318.76,159.38,39,46,0.0,2011-07-20 12:38:00
17230,264,11,3466.67,315.1518181818182,51,95,0.0547945205479452,2010-12-15 11:22:00
17231,12,14,3127.82,223.4157142857143,294,349,0.009157509157509158,2010-12-13 13:09:00
17232,3,2,421.52,210.76,30,11,0.0,2011-11-25 12:24:00
17233,35,1,190.88,190.88,25,0,0.0,2011-11-04 14:06:00
17234,183,1,149.89000000000001,149.89000000000001,14,0,0.0,2011-06-10 11:20:00
17235,25,2,550.06,275.03,24,347,0.0,2010-12-02 13:38:00
17236,13,6,916.13,152.68833333333333,88,350,0.0,2010-12-12 11:49:00
17237,11,2,314.69,157.345,18,11,0.0,2011-11-17 12:55:00
17238,3,17,3744.65,220.2735294117647,297,368,0.0,2010-12-03 15:05:00
17239,313,2,379.95,189.975,15,39,0.0625,2010-12-22 13:20:00
17242,108,2,1135.04,567.52,30,72,0.0,2011-06-12 13:04:00
17243,1,30,8628.55,287.6183333333333,180,368,0.0171990171990172,2010-12-05 10:03:00
17244,53,1,954.9,954.9,31,0,0.0,2011-10-17 15:19:00
17245,205,1,171.45,171.45,9,0,0.0,2011-05-19 10:43:00
17247,15,1,282.19,282.19,53,0,0.0,2011-11-24 15:21:00
17248,120,1,318.65,318.65,68,0,0.0,2011-08-11 13:34:00
17250,4,2,384.52,192.26,55,257,0.0,2011-03-23 16:45:00
17251,363,1,283.28000000000003,283.28000000000003,37,0,0.0,2010-12-12 11:06:00
17252,117,2,353.86,176.93,86,69,0.0,2011-06-06 16:41:00
17253,18,1,178.26,178.26,18,0,0.0,2011-11-21 12:59:00
17254,5,2,272.44,136.22,100,10,0.0,2011-11-24 14:09:00
17255,41,2,298.41,149.205,69,258,0.0,2011-02-13 15:18:00
17256,107,2,240.0,120.0,12,204,0.0,2011-01-31 14:53:00
17259,148,2,603.37,301.685,104,220,0.0,2010-12-06 12:55:00
17262,52,5,1253.3600000000001,250.67200000000003,9,313,0.0,2010-12-08 13:30:00
17263,208,1,63.440000000000005,63.440000000000005,23,0,0.0,2011-05-15 14:32:00
17265,139,2,562.9,281.45,106,41,0.0,2011-06-12 12:00:00
17266,2,3,310.64,103.54666666666667,60,145,0.0,2011-07-15 11:57:00
17267,127,2,317.62,158.81,37,0,0.0,2011-08-04 17:19:00
17268,108,4,763.64,190.91,3,137,0.0,2011-04-08 13:20:00
17272,42,5,2144.53,428.90600000000006,70,220,0.017241379310344827,2011-03-22 12:05:00
17274,35,1,111.97999999999999,111.97999999999999,24,0,0.0,2011-11-04 13:16:00
17277,228,2,1065.3500000000001,532.6750000000001,67,95,0.0,2011-01-21 12:37:00
17278,241,1,246.04,246.04,15,0,0.0,2011-04-12 13:10:00
17279,58,1,187.82999999999998,187.82999999999998,8,0,0.0,2011-10-13 11:58:00
17282,130,3,1703.41,567.8033333333334,79,169,0.0,2011-02-13 11:36:00
17284,60,7,1641.68,234.5257142857143,229,276,0.006802721088435374,2011-01-07 14:31:00
17286,22,1,153.92,153.92,44,0,0.0,2011-11-18 12:47:00
17287,26,7,1064.11,152.01571428571427,88,346,0.0,2010-12-02 12:22:00
17288,9,7,1419.73,202.81857142857143,118,349,0.0,2010-12-16 13:33:00
17289,32,4,936.16,234.04,86,148,0.008928571428571428,2011-06-12 13:51:00
17290,4,2,525.24,262.62,92,12,0.0,2011-11-23 15:53:00
17291,308,1,550.8000000000001,550.8000000000001,1,0,0.0,2011-02-04 13:04:00
17293,8,9,1875.1100000000001,208.34555555555556,93,352,0.0,2010-12-13 14:55:00
17295,29,3,556.95,185.65,53,35,0.0,2011-10-06 12:22:00
17297,17,1,131.78,131.78,49,0,0.0,2011-11-22 14:43:00
17298,101,2,498.42,249.21,30,23,0.0,2011-08-07 12:21:00
17299,12,4,669.11,167.2775,50,161,0.0,2011-06-19 16:04:00
17301,21,1,197.63,197.63,59,0,0.0,2011-11-18 13:43:00
17302,15,6,1119.93,186.655,68,290,0.024691358024691357,2011-02-07 10:14:00
17303,361,1,250.04,250.04,53,0,0.0,2010-12-13 13:32:00
17306,11,21,8600.73,409.5585714285714,13,342,0.043478260869565216,2010-12-21 13:34:00
17307,365,1,0.01,0.01,1,0,1.0,2010-12-09 15:24:00
17309,95,1,82.75,82.75,11,0,0.0,2011-09-05 15:20:00
17311,78,2,1384.85,692.425,55,238,0.0,2011-01-27 10:56:00
17312,139,3,644.3,214.76666666666665,11,20,0.0,2011-07-03 13:12:00
17313,18,2,2288.13,1144.065,24,13,0.14285714285714285,2011-11-08 15:45:00
17314,25,11,2514.76,228.61454545454546,120,287,0.03676470588235294,2011-01-31 11:25:00
17315,1,43,6204.46,144.28976744186048,259,356,0.028747433264887063,2010-12-17 12:19:00
17317,46,5,2524.02,504.804,8,43,0.18181818181818182,2011-09-11 12:45:00
17320,100,3,1200.6200000000001,400.2066666666667,57,267,0.0,2010-12-06 15:38:00
17321,8,2,700.86,350.43,94,59,0.0,2011-10-03 11:34:00
17323,15,9,908.99,100.99888888888889,125,277,0.0196078431372549,2011-02-20 14:38:00
17324,18,4,990.23,247.5575,43,348,0.0,2010-12-08 12:45:00
17325,280,1,96.8,96.8,6,0,0.0,2011-03-04 13:09:00
17329,14,2,523.11,261.555,29,300,0.0,2011-01-28 15:29:00
17330,23,2,363.9,181.95,5,44,0.0,2011-10-03 11:26:00
17331,124,1,175.2,175.2,1,0,0.0,2011-08-08 11:55:00
17333,86,1,494.25,494.25,28,0,0.0,2011-09-15 10:11:00
17334,301,3,306.6,102.2,11,7,0.08333333333333333,2011-02-04 09:03:00
17337,151,7,1944.32,277.76,421,158,0.009124087591240875,2011-02-02 17:06:00
17338,17,10,6612.18,661.2180000000001,390,344,0.005284015852047556,2010-12-13 12:57:00
17339,94,2,243.36,121.68,9,270,0.0,2010-12-09 14:44:00
17340,9,16,11891.18,743.19875,231,357,0.04009433962264151,2010-12-08 15:56:00
17341,157,3,781.36,260.4533333333333,147,209,0.0,2010-12-08 12:46:00
17343,355,1,193.64,193.64,17,0,0.0,2010-12-19 15:07:00
17344,46,1,160.57,160.57,31,0,0.0,2011-10-24 12:56:00
17345,15,4,537.74,134.435,70,181,0.0,2011-05-27 12:26:00
17346,4,16,2611.58,163.22375,299,369,0.005964214711729622,2010-12-01 14:34:00
17347,86,1,228.96,228.96,1,0,0.0,2011-09-14 13:12:00
17348,15,5,1159.52,231.904,180,283,0.0,2011-02-15 10:49:00
17349,179,1,110.75,110.75,8,0,0.0,2011-06-13 14:29:00
17350,8,5,1256.19,251.238,66,42,0.013888888888888888,2011-10-19 16:05:00
17351,36,3,587.15,195.71666666666667,22,237,0.0,2011-03-11 16:05:00
17353,129,2,1740.0,870.0,5,25,0.0,2011-07-08 16:17:00
17354,51,1,1393.06,1393.06,15,0,0.0,2011-10-20 10:34:00
17356,312,1,178.22,178.22,19,0,0.0,2011-02-01 11:07:00
17357,24,2,388.14,194.07,41,0,0.0,2011-11-15 16:29:00
17358,303,2,365.85,182.925,55,52,0.0,2010-12-19 14:16:00
17359,11,1,127.86,127.86,13,0,0.0,2011-11-28 14:37:00
17360,17,3,585.79,195.26333333333332,113,166,0.0,2011-06-08 17:09:00
17361,49,3,488.2,162.73333333333332,26,242,0.0,2011-02-21 09:55:00
17362,239,2,312.23,156.115,30,70,0.0,2011-02-03 10:26:00
17364,1,12,4455.73,371.3108333333333,288,330,0.007246376811594203,2011-01-12 16:57:00
17365,13,8,4801.56,600.195,278,320,0.0,2011-01-11 12:11:00
17367,238,1,168.4,168.4,33,0,0.0,2011-04-15 14:21:00
17368,23,9,1349.52,149.94666666666666,93,314,0.1328125,2011-01-06 11:57:00
17370,73,4,446.18,111.545,31,96,0.0,2011-06-23 11:50:00
17371,17,3,423.89,141.29666666666665,83,343,0.0,2010-12-13 15:20:00
17372,41,8,1342.68,167.835,215,321,0.0,2010-12-12 12:00:00
17373,40,4,646.92,161.73,47,272,0.0,2011-01-31 11:46:00
17374,219,2,495.77,247.885,24,62,0.0,2011-03-03 12:53:00
17375,190,4,372.5,93.125,65,171,0.028169014084507043,2010-12-13 15:16:00
17376,71,2,203.2,101.6,23,240,0.0,2011-02-01 14:12:00
17377,24,21,3925.92,186.94857142857143,191,349,0.002386634844868735,2010-12-01 12:35:00
17379,11,1,404.66,404.66,71,0,0.0,2011-11-28 13:56:00
17381,9,30,20272.43,675.7476666666666,40,363,0.00909090909090909,2010-12-02 12:58:00
17382,65,1,65.4,65.4,2,0,0.0,2011-10-05 13:05:00
17383,4,1,199.29,199.29,49,0,0.0,2011-12-05 17:36:00
17384,19,2,336.4,168.2,12,199,0.0,2011-05-04 16:07:00
17385,15,1,261.11,261.11,42,0,0.0,2011-11-25 11:02:00
17386,8,6,2686.42,447.7366666666667,23,157,0.0,2011-06-27 12:11:00
17387,20,2,784.11,392.055,71,13,0.0,2011-11-06 11:25:00
17388,78,4,1259.56,314.89,13,209,0.0,2011-02-25 12:28:00
17389,1,43,31300.079999999998,727.9088372093023,48,338,0.049107142857142856,2011-01-04 17:12:00
17391,164,2,508.8,254.4,2,0,0.0,2011-06-28 12:21:00
17392,307,2,457.91,228.955,53,51,0.0,2010-12-16 19:04:00
17394,219,1,203.86999999999998,203.86999999999998,4,0,0.0,2011-05-04 13:22:00
17396,39,8,7330.8,916.35,24,332,0.0,2010-12-03 09:45:00
17397,22,2,696.41,348.205,88,0,0.0,2011-11-17 13:58:00
17398,115,3,653.38,217.79333333333332,30,140,0.0,2011-03-29 13:04:00
17400,126,5,2129.96,425.992,175,226,0.0,2010-12-21 17:16:00
17402,5,13,2633.85,202.60384615384615,33,364,0.0,2010-12-05 13:53:00
17403,36,1,281.62,281.62,32,0,0.0,2011-11-03 15:18:00
17404,4,18,30300.82,1683.378888888889,111,356,0.014925373134328358,2010-12-14 13:27:00
17405,1,5,967.22,193.44400000000002,77,149,0.1276595744680851,2011-07-12 14:17:00
17406,330,5,1928.72,385.744,99,36,0.02586206896551724,2010-12-08 10:35:00
17408,163,1,32.65,32.65,2,0,0.0,2011-06-29 12:53:00
17409,185,2,771.85,385.925,13,63,0.0,2011-04-05 16:42:00
17410,16,5,1214.72,242.94400000000002,57,199,0.0,2011-05-08 15:21:00
17411,12,4,748.94,187.235,41,353,0.046511627906976744,2010-12-09 11:42:00
17412,3,7,1258.06,179.72285714285712,48,369,0.0,2010-12-02 16:29:00
17414,44,2,778.0,389.0,5,141,0.0,2011-06-08 11:43:00
17415,80,1,507.84,507.84,14,0,0.0,2011-09-21 12:50:00
17416,30,9,6838.34,759.8155555555555,186,251,0.007380073800738007,2011-03-03 13:45:00
17418,42,2,463.46000000000004,231.73000000000002,29,281,0.0,2011-01-20 11:39:00
17419,11,14,4200.97,300.06928571428574,155,355,0.009615384615384616,2010-12-07 15:03:00
17420,50,3,598.83,199.61,28,323,0.0,2010-12-01 09:56:00
17422,16,10,1853.1299999999999,185.313,93,279,0.13333333333333333,2011-02-16 14:44:00
17423,45,4,663.63,165.9075,26,172,0.07142857142857142,2011-05-06 09:14:00
17425,19,2,759.17,379.585,42,41,0.0,2011-10-10 11:37:00
17426,4,7,5022.26,717.4657142857143,179,277,0.003676470588235294,2011-03-02 16:34:00
17427,72,1,100.8,100.8,2,0,0.0,2011-09-29 11:29:00
17428,1,33,17078.45,517.5287878787879,255,368,0.043731778425655975,2010-12-06 09:37:00
17429,121,4,512.12,128.03,36,98,0.07142857142857142,2011-05-05 09:53:00
17430,33,2,265.76,132.88,14,332,0.0,2010-12-09 13:05:00
17431,313,1,403.3,403.3,41,0,0.0,2011-01-30 14:36:00
17432,18,2,365.76,182.88,44,19,0.0,2011-11-02 17:30:00
17433,88,1,303.15999999999997,303.15999999999997,53,0,0.0,2011-09-12 14:24:00
17434,2,9,2333.42,259.2688888888889,100,82,0.028985507246376812,2011-09-15 13:54:00
17436,2,2,216.29999999999998,108.14999999999999,7,225,0.0,2011-04-27 11:33:00
17438,247,2,378.3,189.15,17,6,0.10526315789473684,2011-03-31 10:26:00
17440,148,5,177.1,35.42,3,99,0.375,2011-04-06 12:05:00
17442,29,10,2210.2599999999998,221.02599999999998,97,335,0.03571428571428571,2010-12-09 15:13:00
17443,220,1,534.24,534.24,1,0,0.0,2011-05-04 10:47:00
17444,148,3,2940.04,980.0133333333333,132,25,0.0,2011-06-20 09:04:00
17446,177,2,120.9,60.45,6,133,0.0,2011-02-02 14:40:00
17447,40,2,541.53,270.765,33,31,0.0,2011-09-29 10:10:00
17448,145,1,0.01,0.01,1,0,1.0,2011-07-18 12:26:00
17449,2,8,2504.86,313.1075,178,357,0.007168458781362007,2010-12-15 10:57:00
17450,8,55,187482.17,3408.7667272727276,127,359,0.039886039886039885,2010-12-07 09:23:00
17451,1,10,1648.95,164.895,83,104,0.06542056074766354,2011-08-26 11:54:00
17453,18,2,486.71999999999997,243.35999999999999,19,46,0.0,2011-10-06 17:02:00
17454,192,4,517.53,129.3825,57,167,0.0,2010-12-15 10:54:00
17455,204,1,131.7,131.7,8,0,0.0,2011-05-20 12:31:00
17456,365,1,249.86,249.86,17,0,0.0,2010-12-09 15:23:00
17457,127,5,1737.7,347.54,14,212,0.0,2011-01-04 14:33:00
17458,15,1,316.5,316.5,52,0,0.0,2011-11-24 13:01:00
17459,43,2,657.3,328.65,88,16,0.0,2011-10-10 17:00:00
17460,79,8,452.63,56.57875,18,294,0.21621621621621623,2010-12-01 16:24:00
17461,23,3,757.46,252.48666666666668,104,6,0.0,2011-11-10 12:01:00
17462,51,3,662.94,220.98000000000002,25,232,0.03571428571428571,2011-02-28 17:01:00
17463,16,6,1881.36,313.56,162,296,0.0182648401826484,2011-01-30 15:48:00
17464,158,1,289.96000000000004,289.96000000000004,9,0,0.0,2011-07-04 13:19:00
17466,10,2,763.28,381.64,41,68,0.0,2011-09-22 09:16:00
17468,10,2,137.0,68.5,5,4,0.0,2011-11-25 12:52:00
17469,16,6,1843.06,307.1766666666667,61,188,0.022222222222222223,2011-05-19 08:55:00
17470,45,5,1125.07,225.01399999999998,67,323,0.0,2010-12-07 09:57:00
17472,191,3,710.29,236.76333333333332,142,108,0.0,2011-02-13 14:40:00
17475,79,1,194.37,194.37,14,0,0.0,2011-09-21 14:55:00
17480,74,2,506.51,253.255,29,3,0.06451612903225806,2011-09-23 11:39:00
17481,4,5,1249.34,249.868,69,90,0.012048192771084338,2011-09-07 09:57:00
17483,65,3,414.04,138.01333333333335,18,117,0.0,2011-06-09 19:40:00
17486,261,1,396.87,396.87,24,0,0.0,2011-03-23 14:00:00
17489,59,2,376.64,188.32,28,153,0.0,2011-05-11 11:34:00
17490,1,11,1926.8799999999999,175.17090909090908,64,175,0.11627906976744186,2011-06-16 09:15:00
17491,1,11,3541.92,321.9927272727273,72,366,0.00909090909090909,2010-12-07 12:18:00
17492,248,1,374.57,374.57,12,0,0.0,2011-04-05 15:21:00
17495,8,2,497.56,248.78,21,31,0.0,2011-11-01 12:06:00
17496,359,1,271.05,271.05,10,0,0.0,2010-12-16 08:39:00
17498,76,1,272.22,272.22,17,0,0.0,2011-09-25 12:25:00
17499,290,1,622.88,622.88,40,0,0.0,2011-02-23 09:14:00
17500,17,3,1138.0,379.3333333333333,3,12,0.0,2011-11-10 09:08:00
17501,221,2,288.6,144.3,18,0,0.0,2011-05-03 09:46:00
17502,9,4,689.1,172.275,25,19,0.0,2011-11-10 16:39:00
17503,3,2,558.96,279.48,36,35,0.0,2011-11-01 11:12:00
17504,206,10,2745.2799999999997,274.52799999999996,112,116,0.09285714285714286,2011-01-21 11:09:00
17505,162,2,1145.84,572.92,48,44,0.0,2011-05-18 09:01:00
17506,70,2,294.29,147.145,14,5,0.125,2011-09-25 11:39:00
17507,262,2,605.58,302.79,79,47,0.0,2011-02-03 18:08:00
17508,281,1,387.31,387.31,22,0,0.0,2011-03-04 08:10:00
17509,58,11,6100.74,554.6127272727273,75,5,0.008130081300813009,2011-10-07 13:14:00
17510,25,1,308.48,308.48,20,0,0.0,2011-11-15 10:00:00
17511,3,46,88125.38,1915.7691304347827,467,370,0.1050185873605948,2010-12-01 10:19:00
17512,29,11,2920.04,265.4581818181818,61,272,0.009433962264150943,2011-02-11 12:22:00
17513,72,1,513.2,513.2,6,0,0.0,2011-09-28 16:42:00
17514,128,1,208.65,208.65,40,0,0.0,2011-08-03 15:45:00
17515,31,4,639.02,159.755,49,286,0.0,2011-01-25 14:33:00
17516,15,5,768.08,153.616,113,270,0.0,2011-02-27 12:41:00
17517,309,1,153.94,153.94,11,0,0.0,2011-02-04 11:48:00
17519,17,7,1839.07,262.7242857142857,60,351,0.012048192771084338,2010-12-06 15:18:00
17520,54,1,546.81,546.81,30,0,0.0,2011-10-17 12:04:00
17521,24,4,721.9599999999999,180.48999999999998,38,174,0.021739130434782608,2011-05-24 15:14:00
17522,2,5,1070.71,214.142,59,216,0.0,2011-05-05 16:31:00
17523,11,4,652.74,163.185,25,7,0.0,2011-11-20 13:40:00
17524,361,1,145.0,145.0,6,0,0.0,2010-12-13 14:32:00
17525,360,1,422.70000000000005,422.70000000000005,9,0,0.0,2010-12-15 12:05:00
17526,1,8,706.7,88.3375,17,364,0.17391304347826086,2010-12-09 12:20:00
17527,54,6,888.86,148.14333333333335,45,164,0.04081632653061224,2011-05-05 13:43:00
17528,1,11,3540.1,321.8272727272727,183,70,0.026923076923076925,2011-09-29 13:04:00
17530,1,10,2385.0,238.5,306,363,0.0,2010-12-09 20:01:00
17531,121,2,293.45,146.725,15,69,0.06666666666666667,2011-06-02 19:17:00
17534,54,1,223.36,223.36,9,0,0.0,2011-10-17 12:47:00
17535,280,1,164.4,164.4,13,0,0.0,2011-03-04 15:20:00
17536,177,1,76.5,76.5,3,0,0.0,2011-06-15 13:23:00
17537,30,2,897.62,448.81,74,273,0.0,2011-02-09 13:37:00
17538,26,1,98.42,98.42,9,0,0.0,2011-11-14 12:12:00
17540,9,3,570.4,190.13333333333333,20,307,0.038461538461538464,2011-01-27 14:35:00
17542,270,1,170.75,170.75,24,0,0.0,2011-03-15 11:45:00
17545,43,3,645.96,215.32000000000002,122,0,0.0,2011-10-27 13:48:00
17547,372,1,0.01,0.01,2,0,1.0,2010-12-02 14:29:00
17548,218,3,0.01,0.01,12,155,0.7058823529411765,2010-12-01 10:24:00
17549,24,2,148.86,74.43,5,27,0.0,2011-10-19 10:05:00
17550,197,3,267.16,89.05333333333334,42,45,0.0,2011-04-10 15:19:00
